,node1,node2,link
3976,3939,9268,0
3977,6835,5459,0
3978,3426,2528,0
3979,8410,9803,0
3980,7917,7388,0
3981,589,5990,0
3982,7462,1604,0
3983,2028,234,0
3984,1277,1837,0
3985,8967,4562,0
3986,3456,3602,0
3987,1576,5664,0
3988,3622,4116,0
3989,3938,623,0
3990,3756,6342,0
3991,230,5382,0
3992,3507,3549,0
3993,6789,6066,0
3994,4954,9604,0
3995,2968,8993,0
3996,3477,2283,0
3997,1208,8418,0
3998,7539,8755,0
3999,9155,9248,0
4000,6126,4175,0
4001,190,5780,0
4002,3806,6170,0
4003,8055,6963,0
4004,9010,8697,0
4005,3342,8925,0
4006,6065,3858,0
4007,5331,8229,0
4008,3177,5469,0
4009,2709,9,0
4010,5223,4413,0
4011,7028,1797,0
4012,6493,5809,0
4013,6100,9799,0
4014,6706,5523,0
4015,3549,6542,0
4016,2690,7220,0
4017,5220,9596,0
4018,9353,7172,0
4019,7456,5641,0
4020,7427,1908,0
4021,5938,2029,0
4022,8524,2342,0
4023,3802,3935,0
4024,552,8192,0
4025,9419,7834,0
4026,6885,757,0
4027,9578,9846,0
4028,5328,7565,0
4029,1618,9694,0
4030,8599,4457,0
4031,252,6660,0
4032,1578,3240,0
4033,1531,9495,0
4034,8356,6225,0
4035,6772,3616,0
4036,5553,1508,0
4037,1878,6518,0
4038,7745,9733,0
4039,1434,2358,0
4040,3105,9807,0
4041,7480,8097,0
4042,7199,46,0
4043,7572,8640,0
4044,7357,6686,0
4045,61,3019,0
4046,4253,5046,0
4047,178,2248,0
4048,727,2670,0
4049,6615,7503,0
4050,9488,1591,0
4051,2040,1836,0
4052,3969,1758,0
4053,8554,3135,0
4054,2681,309,0
4055,1124,9246,0
4056,4989,5322,0
4057,2881,1558,0
4058,9802,1604,0
4059,9227,895,0
4060,2872,32,0
4061,38,5631,0
4062,7951,4320,0
4063,1989,3267,0
4064,6186,4822,0
4065,1616,5867,0
4066,1122,3432,0
4067,1809,8345,0
4068,1601,8461,0
4069,4129,4075,0
4070,8818,4285,0
4071,1912,7109,0
4072,1723,308,0
4073,7241,7111,0
4074,9174,84,0
4075,7974,3549,0
4076,9394,7671,0
4077,3600,6067,0
4078,8724,121,0
4079,3309,5653,0
4080,7114,9604,0
4081,9782,88,0
4082,4190,185,0
4083,1772,3952,0
4084,4079,87,0
4085,7588,2991,0
4086,4360,5623,0
4087,6708,1054,0
4088,4710,739,0
4089,8168,6288,0
4090,4593,6788,0
4091,5975,5461,0
4092,3314,4363,0
4093,2646,6966,0
4094,1859,6765,0
4095,2561,6045,0
4096,10,2388,0
4097,3321,3527,0
4098,5406,9324,0
4099,2196,6473,0
4100,1980,2724,0
4101,421,7781,0
4102,4924,1435,0
4103,4031,9512,0
4104,2206,3635,0
4105,5615,6608,0
4106,2963,9583,0
4107,5908,2781,0
4108,7254,5556,0
4109,2608,7525,0
4110,1257,5040,0
4111,9642,7934,0
4112,5139,8348,0
4113,8168,916,0
4114,5499,9726,0
4115,9251,1590,0
4116,196,474,0
4117,6512,6181,0
4118,2138,5472,0
4119,4801,2988,0
4120,147,6298,0
4121,7103,8252,0
4122,2033,2219,0
4123,2518,3687,0
4124,8967,7886,0
4125,7013,1741,0
4126,2557,4737,0
4127,7524,963,0
4128,8124,3357,0
4129,6710,4530,0
4130,4608,2475,0
4131,7297,3561,0
4132,6652,9274,0
4133,7503,6647,0
4134,4188,8714,0
4135,8375,6949,0
4136,6693,7407,0
4137,6609,3197,0
4138,7272,4496,0
4139,8657,6169,0
4140,7095,2415,0
4141,2828,9131,0
4142,6307,597,0
4143,7224,4037,0
4144,8862,441,0
4145,8787,2847,0
4146,6649,9901,0
4147,6978,1465,0
4148,476,3071,0
4149,9355,2100,0
4150,8173,8971,0
4151,476,5814,0
4152,7666,8855,0
4153,372,6782,0
4154,6064,7003,0
4155,367,8989,0
4156,7264,5921,0
4157,261,8336,0
4158,8501,3801,0
4159,7549,2514,0
4160,5799,1773,0
4161,6039,2257,0
4162,2610,4466,0
4163,1397,6845,0
4164,2685,4691,0
4165,5523,7136,0
4166,8855,6602,0
4167,5058,2348,0
4168,3114,8712,0
4169,9785,1463,0
4170,6307,6622,0
4171,4081,1188,0
4172,8656,2733,0
4173,2796,8687,0
4174,1230,8837,0
4175,3297,369,0
4176,2496,5168,0
4177,6110,8347,0
4178,7179,9410,0
4179,3679,2312,0
4180,3589,2163,0
4181,7253,8170,0
4182,6925,8145,0
4183,7557,8601,0
4184,8768,5776,0
4185,2812,3847,0
4186,2793,8340,0
4187,7201,6139,0
4188,376,1349,0
4189,9382,9356,0
4190,9452,8751,0
4191,3232,5187,0
4192,4829,533,0
4193,6031,5203,0
4194,3611,820,0
4195,9235,7697,0
4196,276,6936,0
4197,582,903,0
4198,7291,388,0
4199,6108,1891,0
4200,59,7494,0
4201,8591,7774,0
4202,7625,9407,0
4203,6115,5766,0
4204,9835,9878,0
4205,2887,1502,0
4206,846,2181,0
4207,8172,2124,0
4208,2179,7470,0
4209,7264,8671,0
4210,3276,3316,0
4211,8945,1750,0
4212,3560,3183,0
4213,5161,5097,0
4214,8792,8481,0
4215,2441,3946,0
4216,4536,8205,0
4217,3965,7912,0
4218,7612,5211,0
4219,6378,9421,0
4220,9327,7142,0
4221,3853,7914,0
4222,9108,8420,0
4223,6661,8094,0
4224,4048,6363,0
4225,8400,8850,0
4226,1281,4763,0
4227,2730,5834,0
4228,1876,9789,0
4229,4489,1293,0
4230,4087,8831,0
4231,6954,4543,0
4232,6183,652,0
4233,2970,1152,0
4234,6853,6567,0
4235,2549,2142,0
4236,2614,1789,0
4237,4048,2783,0
4238,7791,48,0
4239,8922,4722,0
4240,810,7530,0
4241,3517,8835,0
4242,5248,3028,0
4243,7891,4582,0
4244,4615,2716,0
4245,5461,3395,0
4246,1118,4999,0
4247,1114,590,0
4248,4658,70,0
4249,1434,4013,0
4250,1573,4716,0
4251,7991,5390,0
4252,4602,7365,0
4253,4786,2952,0
4254,9642,9895,0
4255,631,4104,0
4256,5465,3724,0
4257,1787,9084,0
4258,9211,5195,0
4259,9923,6203,0
4260,2628,1421,0
4261,8172,5754,0
4262,126,408,0
4263,4689,7091,0
4264,1125,1268,0
4265,1888,9081,0
4266,5698,7739,0
4267,925,5732,0
4268,1901,663,0
4269,6555,149,0
4270,4527,1202,0
4271,1681,3616,0
4272,1393,4644,0
4273,807,9256,0
4274,303,7753,0
4275,6962,4640,0
4276,280,1457,0
4277,3599,5896,0
4278,5339,5743,0
4279,2018,4186,0
4280,954,7702,0
4281,8764,1681,0
4282,3799,3728,0
4283,4358,3047,0
4284,4339,321,0
4285,7406,7066,0
4286,6844,7511,0
4287,3259,1296,0
4288,4818,4006,0
4289,1977,7400,0
4290,7090,7949,0
4291,787,1474,0
4292,406,6301,0
4293,2504,8942,0
4294,3238,1713,0
4295,2331,6994,0
4296,3992,1701,0
4297,2412,6198,0
4298,9762,4109,0
4299,5990,1469,0
4300,6983,5617,0
4301,4466,980,0
4302,2795,2405,0
4303,8745,9046,0
4304,4329,214,0
4305,3812,9270,0
4306,2549,2214,0
4307,7596,4218,0
4308,3300,7644,0
4309,8437,1031,0
4310,6155,1018,0
4311,4896,201,0
4312,2614,7595,0
4313,917,4642,0
4314,1592,5147,0
4315,7796,9060,0
4316,8956,9018,0
4317,2779,1482,0
4318,1807,7687,0
4319,3052,5485,0
4320,3058,8801,0
4321,5894,3046,0
4322,5470,3367,0
4323,6597,5981,0
4324,2124,4192,0
4325,383,5919,0
4326,2325,5864,0
4327,902,7749,0
4328,5854,5531,0
4329,167,5230,0
4330,7587,75,0
4331,8233,301,0
4332,7247,7,0
4333,5094,1033,0
4334,9873,6350,0
4335,1317,6146,0
4336,2237,626,0
4337,8465,3957,0
4338,4244,9676,0
4339,5963,626,0
4340,6943,6787,0
4341,2498,8702,0
4342,2580,4946,0
4343,6318,6475,0
4344,8852,7953,0
4345,5165,7133,0
4346,1569,7911,0
4347,259,1891,0
4348,2975,3454,0
4349,3998,9671,0
4350,4031,4589,0
4351,6379,4649,0
4352,1925,2632,0
4353,5095,115,0
4354,8186,7448,0
4355,3783,2747,0
4356,5663,7878,0
4357,5618,5236,0
4358,4491,6625,0
4359,4107,3694,0
4360,9367,331,0
4361,7133,1015,0
4362,4899,298,0
4363,2402,7287,0
4364,5576,1266,0
4365,7152,820,0
4366,3615,9096,0
4367,6143,5828,0
4368,538,5169,0
4369,7675,5879,0
4370,5631,4633,0
4371,3390,7351,0
4372,7275,1098,0
4373,6053,4342,0
4374,9769,942,0
4375,3188,6751,0
4376,4926,7163,0
4377,7172,9546,0
4378,2908,493,0
4379,9697,8820,0
4380,4956,1221,0
4381,521,6687,0
4382,6767,3744,0
4383,7761,9042,0
4384,3603,2242,0
4385,2611,288,0
4386,3968,1129,0
4387,8737,5098,0
4388,2209,7926,0
4389,8188,2087,0
4390,3608,1877,0
4391,1949,8452,0
4392,6970,8348,0
4393,2343,2123,0
4394,6337,6567,0
4395,3683,1611,0
4396,2612,6076,0
4397,3379,4856,0
4398,3850,351,0
4399,5712,5427,0
4400,7183,7984,0
4401,9337,6489,0
4402,1246,7162,0
4403,9256,9919,0
4404,8405,4972,0
4405,4224,8633,0
4406,9525,221,0
4407,199,5201,0
4408,7291,8299,0
4409,3991,7510,0
4410,4567,1796,0
4411,866,5354,0
4412,8400,9983,0
4413,5935,5276,0
4414,7080,7158,0
4415,1158,451,0
4416,911,8270,0
4417,3957,5040,0
4418,2408,6259,0
4419,3297,995,0
4420,7018,2420,0
4421,5377,9539,0
4422,1668,4480,0
4423,3987,3801,0
4424,2031,2465,0
4425,8039,8843,0
4426,8339,9321,0
4427,575,7686,0
4428,2883,4649,0
4429,5357,368,0
4430,9639,3365,0
4431,6982,9978,0
4432,4532,9848,0
4433,2233,3980,0
4434,7461,6924,0
4435,9291,3035,0
4436,4247,9548,0
4437,163,2292,0
4438,1870,9579,0
4439,2650,8616,0
4440,3221,3570,0
4441,6731,9444,0
4442,2620,7467,0
4443,1282,9360,0
4444,8059,4826,0
4445,3258,9346,0
4446,5682,7294,0
4447,7953,3094,0
4448,2378,1837,0
4449,5389,7903,0
4450,5541,7854,0
4451,3231,6794,0
4452,5233,5472,0
4453,4710,7345,0
4454,9285,9807,0
4455,2469,8600,0
4456,5987,6093,0
4457,8749,8384,0
4458,447,1296,0
4459,1161,8571,0
4460,736,7229,0
4461,1290,599,0
4462,7658,5228,0
4463,3080,8243,0
4464,6976,7906,0
4465,9675,9614,0
4466,9716,9349,0
4467,3475,5673,0
4468,2914,6623,0
4469,345,2869,0
4470,8083,1827,0
4471,1312,9048,0
4472,5454,5448,0
4473,44,3796,0
4474,3675,9105,0
4475,4397,9620,0
4476,1532,3248,0
4477,8070,2758,0
4478,1276,8194,0
4479,5749,3900,0
4480,3645,8401,0
4481,3008,4864,0
4482,7323,9693,0
4483,7452,4366,0
4484,7437,2015,0
4485,4530,2434,0
4486,1682,2829,0
4487,5241,4469,0
4488,6139,2858,0
4489,4663,7623,0
4490,7166,8973,0
4491,8162,2691,0
4492,6881,5775,0
4493,9337,1585,0
4494,4106,7910,0
4495,4904,1370,0
4496,7724,2305,0
4497,3675,6541,0
4498,8668,2085,0
4499,3546,9293,0
4500,7257,2021,0
4501,2782,2146,0
4502,2302,2136,0
4503,7440,3703,0
4504,2042,7395,0
4505,5682,7656,0
4506,9965,2088,0
4507,2664,5135,0
4508,1672,6943,0
4509,7716,348,0
4510,1557,2455,0
4511,1741,6978,0
4512,2258,6591,0
4513,2364,4972,0
4514,1883,3428,0
4515,483,7610,0
4516,7152,2386,0
4517,5536,9610,0
4518,3106,5770,0
4519,4071,650,0
4520,3417,327,0
4521,5734,6563,0
4522,5658,352,0
4523,806,700,0
4524,7679,8378,0
4525,7224,657,0
4526,5395,8348,0
4527,7591,2793,0
4528,3100,766,0
4529,3533,7032,0
4530,3379,1840,0
4531,4186,9973,0
4532,611,642,0
4533,6534,5480,0
4534,1027,9338,0
4535,7319,3911,0
4536,3791,8395,0
4537,3861,3257,0
4538,6065,4146,0
4539,8023,4494,0
4540,1834,3475,0
4541,1720,3827,0
4542,3866,7452,0
4543,4373,104,0
4544,7135,9779,0
4545,2628,3898,0
4546,7973,7902,0
4547,6715,4562,0
4548,5455,4405,0
4549,7591,2403,0
4550,7952,4716,0
4551,9608,3705,0
4552,5586,1657,0
4553,6098,9048,0
4554,9755,688,0
4555,574,4120,0
4556,1742,7945,0
4557,6865,1078,0
4558,4416,871,0
4559,7148,9303,0
4560,9695,964,0
4561,4416,1448,0
4562,1313,1179,0
4563,5656,1837,0
4564,1208,7830,0
4565,4347,15,0
4566,6645,5411,0
4567,4244,6015,0
4568,3416,9892,0
4569,9658,4374,0
4570,7194,2451,0
4571,2972,5566,0
4572,3157,3451,0
4573,810,3192,0
4574,3301,1215,0
4575,3484,6634,0
4576,6769,77,0
4577,4196,2196,0
4578,245,4204,0
4579,1111,6655,0
4580,9234,9968,0
4581,3636,9507,0
4582,9381,2292,0
4583,6518,6321,0
4584,4479,3432,0
4585,7563,8944,0
4586,7753,1718,0
4587,1052,9813,0
4588,5603,7165,0
4589,3138,9276,0
4590,8515,5639,0
4591,1249,3117,0
4592,5052,6898,0
4593,6832,7710,0
4594,9787,6600,0
4595,7937,8872,0
4596,8330,8240,0
4597,1546,2205,0
4598,8351,7535,0
4599,2790,1198,0
4600,9280,4656,0
4601,6248,5510,0
4602,7874,617,0
4603,7360,5098,0
4604,1514,6499,0
4605,2157,2707,0
4606,5665,6533,0
4607,1058,9568,0
4608,849,3361,0
4609,8866,9740,0
4610,908,8171,0
4611,7705,856,0
4612,4870,7310,0
4613,7789,4410,0
4614,637,5563,0
4615,6383,3646,0
4616,3303,9689,0
4617,8753,8887,0
4618,9257,8313,0
4619,6103,5085,0
4620,247,9330,0
4621,1883,5066,0
4622,7713,7877,0
4623,6478,2732,0
4624,6185,8154,0
4625,8967,4997,0
4626,7549,3016,0
4627,452,334,0
4628,1034,8475,0
4629,9026,9265,0
4630,3919,5373,0
4631,5227,7229,0
4632,5277,3412,0
4633,7962,7741,0
4634,2694,823,0
4635,2175,2708,0
4636,9526,6346,0
4637,5311,4543,0
4638,4326,3534,0
4639,6316,6732,0
4640,1124,5488,0
4641,5540,287,0
4642,5920,9011,0
4643,5276,74,0
4644,7212,812,0
4645,1439,3570,0
4646,1931,9144,0
4647,4932,9382,0
4648,1478,458,0
4649,9363,4919,0
4650,6477,4484,0
4651,4967,903,0
4652,7128,7834,0
4653,5328,7710,0
4654,9740,7664,0
4655,3608,3136,0
4656,3004,7963,0
4657,7536,139,0
4658,5021,7365,0
4659,3731,1146,0
4660,9189,3472,0
4661,1668,6603,0
4662,2138,4027,0
4663,156,5928,0
4664,5390,3171,0
4665,4253,7155,0
4666,8790,1329,0
4667,2903,9300,0
4668,6171,4323,0
4669,1121,1035,0
4670,9771,2795,0
4671,6715,9360,0
4672,6080,4040,0
4673,6692,6057,0
4674,1652,4786,0
4675,1896,2365,0
4676,4338,2368,0
4677,2545,2531,0
4678,6730,654,0
4679,3521,939,0
4680,3376,4498,0
4681,8956,7573,0
4682,4942,3788,0
4683,3740,7965,0
4684,8255,9307,0
4685,200,392,0
4686,8260,565,0
4687,2515,2544,0
4688,9920,152,0
4689,6182,1257,0
4690,2763,557,0
4691,5537,2553,0
4692,6789,6391,0
4693,490,298,0
4694,7714,6621,0
4695,722,7379,0
4696,5504,7647,0
4697,4572,4761,0
4698,5321,3741,0
4699,8607,6499,0
4700,6283,2991,0
4701,4062,6953,0
4702,7122,6844,0
4703,5809,7481,0
4704,5408,9534,0
4705,6984,6757,0
4706,968,132,0
4707,8618,1825,0
4708,1123,9118,0
4709,2140,6599,0
4710,9089,3482,0
4711,6916,5704,0
4712,97,1797,0
4713,2034,8698,0
4714,1830,1274,0
4715,7548,132,0
4716,2859,6236,0
4717,540,4343,0
4718,393,9988,0
4719,5395,4923,0
4720,5362,5733,0
4721,3292,2314,0
4722,8367,4548,0
4723,3565,2488,0
4724,9281,7565,0
4725,1704,8221,0
4726,7069,2466,0
4727,3593,4716,0
4728,1716,6732,0
4729,2944,3984,0
4730,4385,9140,0
4731,1583,1546,0
4732,6150,9009,0
4733,8376,5259,0
4734,3120,2850,0
4735,6447,315,0
4736,8824,6523,0
4737,6692,4632,0
4738,8084,2576,0
4739,5507,3349,0
4740,8936,439,0
4741,3690,2834,0
4742,417,5106,0
4743,6987,177,0
4744,7723,7541,0
4745,3930,1218,0
4746,2307,8288,0
4747,6992,160,0
4748,7524,839,0
4749,9425,1608,0
4750,2272,7128,0
4751,5507,4878,0
4752,2944,9477,0
4753,2612,1750,0
4754,4789,9966,0
4755,6337,2528,0
4756,342,458,0
4757,3476,3692,0
4758,1200,7835,0
4759,5869,7886,0
4760,3552,3870,0
4761,7930,8392,0
4762,9544,8370,0
4763,5608,3074,0
4764,9898,2313,0
4765,7558,9336,0
4766,3663,6546,0
4767,9648,32,0
4768,189,5657,0
4769,5124,936,0
4770,241,9436,0
4771,1154,322,0
4772,245,1800,0
4773,9411,8554,0
4774,1414,8973,0
4775,9533,9130,0
4776,1879,7653,0
4777,5897,3367,0
4778,5847,7499,0
4779,9047,5459,0
4780,8986,3890,0
4781,210,7373,0
4782,3667,7570,0
4783,7461,1708,0
4784,9631,5369,0
4785,3176,9252,0
4786,9095,9581,0
4787,2313,3713,0
4788,8592,5770,0
4789,6493,8539,0
4790,8247,724,0
4791,974,3588,0
4792,2130,932,0
4793,4131,9867,0
4794,8544,7697,0
4795,6934,5428,0
4796,7879,11,0
4797,3741,9164,0
4798,3899,1025,0
4799,6189,714,0
4800,1281,3512,0
4801,3965,704,0
4802,9729,3983,0
4803,3241,6399,0
4804,1856,2431,0
4805,6485,32,0
4806,4519,5879,0
4807,621,8252,0
4808,949,6791,0
4809,7024,8770,0
4810,5610,3184,0
4811,2329,236,0
4812,3502,6522,0
4813,8790,9658,0
4814,4670,8790,0
4815,633,1831,0
4816,7638,9408,0
4817,850,9632,0
4818,5935,5208,0
4819,6230,3295,0
4820,838,6602,0
4821,5275,5052,0
4822,2999,6459,0
4823,3168,7228,0
4824,6371,1377,0
4825,849,619,0
4826,8922,9126,0
4827,3565,2019,0
4828,800,6033,0
4829,9431,8361,0
4830,2049,346,0
4831,9273,8328,0
4832,9327,3305,0
4833,3382,8509,0
4834,306,5959,0
4835,6101,9365,0
4836,9969,4505,0
4837,6206,2804,0
4838,7063,6369,0
4839,3773,1795,0
4840,2226,8054,0
4841,4775,9433,0
4842,8591,7537,0
4843,1443,3642,0
4844,5752,2257,0
4845,4130,9789,0
4846,3246,5142,0
4847,7935,136,0
4848,8709,8537,0
4849,4260,2837,0
4850,6297,4516,0
4851,1730,5965,0
4852,6671,8372,0
4853,1109,9439,0
4854,8251,6660,0
4855,2410,5015,0
4856,8218,6743,0
4857,6115,4696,0
4858,9429,3607,0
4859,5646,9161,0
4860,6081,3939,0
4861,9110,2058,0
4862,8823,9576,0
4863,6158,303,0
4864,1203,3319,0
4865,5340,7163,0
4866,9374,9243,0
4867,7108,2901,0
4868,8727,1446,0
4869,8014,5225,0
4870,4484,6689,0
4871,9592,3089,0
4872,274,3053,0
4873,2831,6306,0
4874,8123,1571,0
4875,4415,5852,0
4876,4011,6455,0
4877,9991,8633,0
4878,9818,13,0
4879,3834,1782,0
4880,590,2521,0
4881,8305,660,0
4882,4959,3767,0
4883,2535,3125,0
4884,2495,2274,0
4885,6358,1181,0
4886,8013,6096,0
4887,6060,5852,0
4888,2248,2217,0
4889,1927,767,0
4890,4682,9934,0
4891,7581,767,0
4892,1524,2241,0
4893,1979,9084,0
4894,6967,9901,0
4895,8196,9845,0
4896,4265,4217,0
4897,3695,1359,0
4898,3572,5372,0
4899,960,9944,0
4900,4790,2751,0
4901,4550,2134,0
4902,7891,4602,0
4903,3064,536,0
4904,3404,7567,0
4905,6846,6320,0
4906,2123,928,0
4907,5819,3305,0
4908,1126,4021,0
4909,5245,1315,0
4910,1806,4715,0
4911,5906,5733,0
4912,7978,5625,0
4913,7550,4939,0
4914,7920,355,0
4915,8512,9847,0
4916,9209,4582,0
4917,4910,4119,0
4918,5844,4024,0
4919,9823,2575,0
4920,3704,7948,0
4921,5115,883,0
4922,6851,1379,0
4923,7582,6487,0
4924,6922,518,0
4925,8327,8763,0
4926,9760,3473,0
4927,1922,4548,0
4928,1451,7584,0
4929,9220,7455,0
4930,7447,4246,0
4931,7005,1085,0
4932,5398,8887,0
4933,6650,9047,0
4934,6701,3326,0
4935,2236,7057,0
4936,6094,3471,0
4937,7971,7525,0
4938,46,1080,0
4939,7018,5492,0
4940,1803,3946,0
4941,7822,8340,0
4942,8633,5545,0
4943,6768,6400,0
4944,2436,9818,0
4945,9751,2037,0
4946,7547,571,0
4947,5241,5135,0
4948,6990,8755,0
4949,2612,9571,0
4950,2821,3370,0
4951,9207,8825,0
4952,1543,8545,0
4953,8253,5209,0
4954,8804,9052,0
4955,7930,431,0
4956,1940,9330,0
4957,3477,5358,0
4958,7404,7493,0
4959,1973,371,0
4960,4314,7349,0
4961,5730,1324,0
4962,5987,9689,0
4963,3693,8939,0
4964,1612,5444,0
4965,3105,3106,0
4966,6504,9581,0
4967,8596,6734,0
4968,3585,3933,0
4969,1301,3035,0
4970,45,9356,0
4971,7387,4084,0
4972,2441,188,0
4973,2160,5568,0
4974,123,2396,0
4975,2530,7064,0
4976,9562,4257,0
4977,8896,4642,0
4978,9759,1326,0
4979,2739,9594,0
4980,1911,9166,0
4981,1528,4985,0
4982,7812,1855,0
4983,1887,1779,0
4984,1464,5637,0
4985,911,1991,0
4986,9157,9800,0
4987,5402,620,0
4988,5740,6320,0
4989,5658,3449,0
4990,6370,9769,0
4991,9811,7130,0
4992,8060,3028,0
4993,7876,8392,0
4994,70,4922,0
4995,3454,8358,0
4996,8858,886,0
4997,7743,9856,0
4998,2818,7234,0
4999,166,7798,0
5000,4539,2805,0
5001,1682,2112,0
5002,8313,8827,0
5003,1536,9109,0
5004,195,7570,0
5005,6621,1119,0
5006,3231,9270,0
5007,5174,3392,0
5008,9246,3954,0
5009,9957,9224,0
5010,1882,8277,0
5011,4402,4538,0
5012,4159,985,0
5013,9987,787,0
5014,6219,1132,0
5015,6914,5324,0
5016,6321,2938,0
5017,3292,2749,0
5018,3154,8098,0
5019,3892,9986,0
5020,6933,8205,0
5021,3850,9808,0
5022,9021,3305,0
5023,6457,3887,0
5024,7604,1749,0
5025,7060,9571,0
5026,1690,8941,0
5027,7444,6279,0
5028,1277,934,0
5029,849,9918,0
5030,9623,1614,0
5031,7289,1528,0
5032,3518,4584,0
5033,3911,2097,0
5034,9736,6772,0
5035,8459,3857,0
5036,5637,8845,0
5037,7252,3243,0
5038,4004,5366,0
5039,3767,388,0
5040,1756,5632,0
5041,3224,2980,0
5042,7341,3092,0
5043,6958,4513,0
5044,3332,1533,0
5045,6770,2881,0
5046,1707,4641,0
5047,1717,3687,0
5048,8554,6918,0
5049,4698,2464,0
5050,3663,7951,0
5051,5573,6713,0
5052,3233,6603,0
5053,5023,4105,0
5054,9740,29,0
5055,6209,3646,0
5056,9716,5862,0
5057,2472,246,0
5058,8535,7379,0
5059,5845,817,0
5060,7447,8604,0
5061,8311,1302,0
5062,6142,4629,0
5063,424,2623,0
5064,4516,3657,0
5065,5790,6089,0
5066,386,5314,0
5067,2516,3050,0
5068,4040,7457,0
5069,3307,1886,0
5070,7122,7684,0
5071,1230,7562,0
5072,1417,2130,0
5073,1945,2035,0
5074,7179,3887,0
5075,38,7484,0
5076,7826,8458,0
5077,6544,7558,0
5078,8793,1917,0
5079,1569,5212,0
5080,6115,3535,0
5081,2789,4108,0
5082,1875,8929,0
5083,6424,6234,0
5084,283,4583,0
5085,2801,6100,0
5086,6179,2599,0
5087,7438,1329,0
5088,6985,642,0
5089,1924,8007,0
5090,2112,8270,0
5091,4551,6901,0
5092,8952,5365,0
5093,4434,792,0
5094,2684,8585,0
5095,8292,8942,0
5096,3394,3256,0
5097,4975,2319,0
5098,1209,9835,0
5099,3102,4344,0
5100,9230,7511,0
5101,2655,6400,0
5102,9580,5266,0
5103,933,816,0
5104,7218,3590,0
5105,2365,4649,0
5106,1728,4000,0
5107,8777,8330,0
5108,3800,1608,0
5109,9542,9060,0
5110,1740,1536,0
5111,198,6552,0
5112,3105,9995,0
5113,7740,2129,0
5114,2017,1218,0
5115,4632,208,0
5116,2144,8085,0
5117,6411,3979,0
5118,6458,946,0
5119,2859,3836,0
5120,139,9700,0
5121,1620,5331,0
5122,1571,2059,0
5123,3800,8265,0
5124,6818,6283,0
5125,2249,3614,0
5126,9190,2824,0
5127,5495,5865,0
5128,1221,211,0
5129,9179,4915,0
5130,9149,6409,0
5131,1414,6166,0
5132,6651,525,0
5133,4387,2147,0
5134,4282,7349,0
5135,2947,5623,0
5136,9171,1885,0
5137,1945,863,0
5138,7224,6083,0
5139,247,8786,0
5140,4181,9653,0
5141,8706,1515,0
5142,9312,4708,0
5143,2034,2784,0
5144,8860,9711,0
5145,2369,2077,0
5146,7234,8609,0
5147,9036,7022,0
5148,127,4000,0
5149,6125,5486,0
5150,1039,6042,0
5151,3599,567,0
5152,457,3281,0
5153,995,1561,0
5154,3982,8101,0
5155,6938,1660,0
5156,8894,3908,0
5157,5846,4658,0
5158,9970,9390,0
5159,7658,542,0
5160,9449,687,0
5161,1896,3397,0
5162,5753,7632,0
5163,3934,4716,0
5164,6147,3519,0
5165,8657,4737,0
5166,2057,2302,0
5167,968,84,0
5168,9550,5453,0
5169,1228,9304,0
5170,5182,2753,0
5171,9590,837,0
5172,8396,1745,0
5173,5338,8766,0
5174,3091,7277,0
5175,1829,8418,0
5176,7770,6892,0
5177,1958,8548,0
5178,2638,439,0
5179,781,4320,0
5180,1282,7790,0
5181,2782,6029,0
5182,5617,2403,0
5183,8395,2966,0
5184,6427,2277,0
5185,729,9967,0
5186,4879,3270,0
5187,6897,7227,0
5188,4130,3665,0
5189,73,7617,0
5190,9324,4511,0
5191,601,3201,0
5192,2484,6994,0
5193,8519,6222,0
5194,5943,1509,0
5195,4419,6235,0
5196,3791,5508,0
5197,828,7950,0
5198,5799,4629,0
5199,6062,7346,0
5200,1825,3984,0
5201,1941,625,0
5202,4338,5779,0
5203,6070,731,0
5204,1152,9006,0
5205,3046,783,0
5206,1930,5987,0
5207,729,6173,0
5208,88,6963,0
5209,591,9262,0
5210,4565,6838,0
5211,1620,394,0
5212,5513,1198,0
5213,3287,3081,0
5214,1,9486,0
5215,9874,9594,0
5216,6131,9910,0
5217,7970,7251,0
5218,7624,1364,0
5219,9123,4331,0
5220,2235,3940,0
5221,9638,4943,0
5222,4727,91,0
5223,590,1253,0
5224,4042,1620,0
5225,3591,2335,0
5226,1528,3009,0
5227,6462,3860,0
5228,4149,351,0
5229,9685,2893,0
5230,3019,3050,0
5231,3324,3385,0
5232,3892,1774,0
5233,2841,5068,0
5234,3848,1052,0
5235,1544,441,0
5236,345,556,0
5237,9411,3422,0
5238,3791,4127,0
5239,3999,8874,0
5240,7311,2672,0
5241,9955,5433,0
5242,66,443,0
5243,8795,5303,0
5244,7209,5592,0
5245,2481,4523,0
5246,4855,7294,0
5247,7788,6922,0
5248,3115,3546,0
5249,9797,5225,0
5250,6458,3293,0
5251,9138,8500,0
5252,4719,4252,0
5253,1680,6359,0
5254,3896,316,0
5255,4265,3665,0
5256,9531,9103,0
5257,1796,622,0
5258,9739,1156,0
5259,2861,6738,0
5260,8956,2183,0
5261,7892,9246,0
5262,9253,8621,0
5263,6164,7475,0
5264,5765,619,0
5265,1776,4150,0
5266,2308,1303,0
5267,7180,6708,0
5268,4096,3852,0
5269,1255,4245,0
5270,4219,225,0
5271,1914,2335,0
